Date,Open,High,Low,Close,Volume,Returns,rolling_mean,rolling_std
2017-12-29,740.3889770507812,770.1170043945312,729.6079711914062,753.5919799804688,2648969984,0.022480939531120514,761.9282480875651,49.431393089049735
2017-12-30,753.8150024414062,753.8150024414062,685.2310180664062,717.2570190429688,3187780096,-0.04821569483587351,755.479248046875,49.82163203261323
2017-12-31,712.2119750976562,760.3480224609375,710.1190185546875,756.7329711914062,2554269952,0.05503738701798966,749.6384124755859,44.52415283042226
2018-01-01,755.7570190429688,782.530029296875,742.0040283203125,772.6409912109375,2595760128,0.021021972908733533,745.7679951985677,39.695193089031534
2018-01-02,772.3460083007812,914.8300170898438,772.3460083007812,884.4439697265625,5783349760,0.14470236473009224,751.0497436523438,52.708218632349265
2018-01-03,886.0,974.4710083007812,868.4509887695312,962.719970703125,5093159936,0.08850306368278194,775.038075764974,75.47055069519666
2018-01-04,961.7130126953124,1045.0799560546875,946.0859985351562,980.9219970703124,6502859776,0.0189068752296615,796.8326568603516,93.53897998568071
2018-01-05,975.75,1075.3900146484375,956.3250122070312,997.719970703125,6683149824,0.017124678295504125,822.1303202311198,103.7378091389334
2018-01-06,995.1539916992188,1060.7099609375,994.6220092773438,1041.6800537109375,4662219776,0.04406054233517298,845.1174926757812,119.49467480361186
2018-01-07,1043.010009765625,1153.1700439453125,1043.010009765625,1153.1700439453125,5569880064,0.10702901513492269,876.7286631266276,146.12973070034488
2018-01-08,1158.260009765625,1266.9300537109375,1016.0499877929688,1148.530029296875,8450970112,-0.004023703765806075,908.8693339029948,160.511232566059
2018-01-09,1146.0,1320.97998046875,1145.489990234375,1299.739990234375,7965459968,0.13165520890217386,955.7624155680338,185.92852764419482
2018-01-10,1300.3399658203125,1417.3800048828125,1226.5999755859375,1255.8199462890625,9214950400,-0.033791407724088396,997.61474609375,192.68575858655777
2018-01-11,1268.0899658203125,1337.300048828125,1135.1700439453125,1154.9300537109375,7235899904,-0.08033786441778834,1034.0874989827473,175.44497392651672
2018-01-12,1158.2900390625,1296.0400390625,1120.0899658203125,1273.199951171875,5222300160,0.10240438118388306,1077.1264139811199,164.2092290318368
2018-01-13,1270.469970703125,1432.8800048828125,1270.469970703125,1396.4200439453125,5746760192,0.09677984409284934,1129.1080017089844,157.65999198366757
2018-01-14,1397.47998046875,1400.56005859375,1286.2099609375,1366.77001953125,4841630208,-0.021232883717632767,1169.3018391927083,150.95442271356163
2018-01-15,1365.2099609375,1390.5899658203125,1290.5999755859375,1291.9200439453125,4781100032,-0.05476413333357155,1196.7351786295574,139.4755480364821
2018-01-16,1292.6300048828125,1292.6300048828125,875.5449829101562,1053.68994140625,8405139968,-0.1844000359430501,1202.7991739908855,130.53493422399495
2018-01-17,1061.3399658203125,1090.22998046875,780.9219970703125,1014.25,8545160192,-0.037430310242511755,1204.1766764322917,128.24110843438595
2018-01-18,1016.4400024414062,1100.31005859375,967.7589721679688,1036.280029296875,5938319872,0.02172051200086278,1203.7266743977864,128.87107811465728
2018-01-19,1028.8199462890625,1093.219970703125,1003.7100219726562,1039.0999755859375,4084450048,0.002721220335564878,1194.2208353678386,136.89642663833476
2018-01-20,1044.949951171875,1167.1099853515625,1044.949951171875,1155.1500244140625,3975190016,0.11168323698851568,1194.7725016276042,136.70877286839948
2018-01-21,1155.6800537109375,1155.6800537109375,1021.5,1049.5799560546875,3378089984,-0.09139078572320014,1173.9258321126301,138.3112012942855
2018-01-22,1055.3499755859375,1089.0999755859375,930.7410278320312,1003.260009765625,3810099968,-0.04413188916371513,1152.879170735677,143.8226515088493
2018-01-23,1004.1699829101562,1023.22998046875,920.5399780273438,986.22900390625,3556699904,-0.01697566502561354,1138.8207499186199,151.63679920072735
2018-01-24,987.4769897460938,1062.43994140625,965.8079833984376,1058.780029296875,3944039936,0.07356407599377568,1120.9524230957031,146.92246860072368
2018-01-25,1063.219970703125,1104.6600341796875,1034.739990234375,1056.030029296875,4050190080,-0.002597328929434206,1092.5865885416667,119.13528971784318
2018-01-26,1052.699951171875,1080.5999755859375,996.7839965820312,1055.1700439453125,3617690112,-0.0008143569100351744,1066.6199239095051,82.16260028005435
2018-01-27,1055.75,1121.97998046875,1042.1199951171875,1107.0699462890625,3002870016,0.04918629242893857,1051.2157491048176,45.01133063208203
2018-01-28,1111.780029296875,1257.77001953125,1111.780029296875,1246.010009765625,5372329984,0.1255025158458094,1067.2424214680989,72.0748666144154
2018-01-29,1246.699951171875,1256.699951171875,1169.0799560546875,1182.3599853515625,3715079936,-0.051083076311750575,1081.2515869140625,77.00733527979708
2018-01-30,1184.1300048828125,1184.6300048828125,1058.969970703125,1071.1300048828125,4107859968,-0.09407454738556376,1084.1557515462239,75.80490624420324
2018-01-31,1071.0899658203125,1128.6600341796875,1034.5,1118.31005859375,3757560064,0.04404699102430554,1090.756591796875,74.96900120350037
2018-02-01,1119.3699951171875,1161.3499755859375,984.8189697265624,1036.7900390625,5261680128,-0.07289572234891606,1080.8932596842449,73.49849309611348
2018-02-02,1035.77001953125,1035.77001953125,757.97998046875,915.7849731445312,6713290240,-0.11671125431276863,1069.7436777750652,87.49585888397168
2018-02-03,919.2109985351562,991.9429931640624,847.6900024414062,964.0189819335938,3243480064,0.052669578780531134,1066.4735921223958,90.87458401403116
2018-02-04,964.6669921875,969.031982421875,805.0640258789062,834.6820068359375,2997090048,-0.13416434481221196,1053.8446756998699,111.27948472549961
2018-02-05,834.9580078125,856.64599609375,644.5989990234375,697.9509887695312,4269530112,-0.16381210682223524,1023.7755889892578,151.35764986611176
2018-02-06,707.7369995117188,796.4390258789062,574.4190063476562,793.1220092773438,6518269952,0.13635774150215973,1001.8665873209635,164.70391963323522
2018-02-07,790.427978515625,851.2000122070312,723.4329833984375,757.0679931640625,3896179968,-0.04545834775929625,977.0247497558594,177.88680850928807
2018-02-08,755.843017578125,845.0859985351562,755.843017578125,817.8070068359375,3708189952,0.08022927163784144,952.9195048014323,178.26095926152252
2018-02-09,818.47998046875,884.0040283203125,788.833984375,883.864990234375,2495820032,0.08077453830337444,922.7407531738281,152.99556227953386
2018-02-10,882.4669799804688,917.4000244140624,825.5770263671875,860.4149780273438,2930530048,-0.02653121513593726,895.9120025634766,129.80020908683304
2018-02-11,859.2880249023438,859.2880249023438,788.2219848632812,814.6599731445312,2486650112,-0.0531778340118092,874.5394999186198,118.99128103471429
2018-02-12,817.5079956054688,875.93701171875,817.5079956054688,868.7069702148438,2243450112,0.06634301285442423,853.7392425537109,91.03760423518708
2018-02-13,869.2930297851562,870.708984375,828.8369750976562,845.2579956054688,2081170048,-0.026992962429639222,837.7782389322916,70.50054354514316
2018-02-14,844.2789916992188,926.4290161132812,844.2789916992188,923.5609741210938,2818370048,0.0926379625188114,838.4262390136719,71.31376334488598
2018-02-15,923.72802734375,951.947998046875,911.1110229492188,936.9760131835938,2900100096,0.01452534206013456,836.1726582845052,67.29835785384968
2018-02-16,934.7860107421876,950.0050048828124,917.8480224609376,944.2100219726562,2369449984,0.007720591228886686,845.2999928792318,74.15580020063958
2018-02-17,944.7479858398438,976.594970703125,940.7540283203124,974.114990234375,2525720064,0.03167194539964835,868.3136596679688,66.75323482805148
2018-02-18,973.3489990234376,982.9329833984376,915.4450073242188,923.9210205078124,2567290112,-0.05152776646470225,879.2135772705078,63.980560830686
2018-02-19,921.6680297851562,957.7769775390624,921.5540161132812,943.864990234375,2169019904,0.02158622791762088,894.7799936930338,53.41189469579946
2018-02-20,943.5670166015624,965.2650146484376,892.9539794921875,895.3709716796875,2545260032,-0.051378130406813494,901.2436574300131,47.63048737880571
2018-02-21,894.135009765625,912.375,830.56298828125,849.9710083007812,2531729920,-0.05070519909053717,898.4191589355469,49.71411870216075
2018-02-22,849.2620239257812,875.926025390625,802.6680297851562,812.844970703125,2150370048,-0.043679181095690245,894.4549916585287,54.66965091295668
2018-02-23,811.5850219726562,886.3179931640625,794.791015625,864.1890258789062,2334820096,0.06316586437308924,898.5824127197266,49.74556580505645
2018-02-24,861.593017578125,879.531005859375,818.5499877929688,840.5150146484375,1926579968,-0.02739448259759092,896.2330830891927,51.90365458079672
2018-02-25,839.458984375,853.14599609375,822.3809814453125,844.8099975585938,1646960000,0.0051099419228730625,896.1957499186198,51.94379865305101
2018-02-26,845.2780151367188,880.3920288085938,842.3189697265625,869.3150024414062,2044480000,0.029006528040185664,891.6752522786459,51.705671137806966
2018-02-27,870.364990234375,896.2589721679688,867.0969848632812,878.2650146484375,2053980032,0.010295476532552472,886.7826690673828,49.770991729304164
2018-02-28,877.9340209960938,890.1079711914062,855.1240234375,855.198974609375,1963980032,-0.02626318896272517,879.3650817871094,46.989408357906555
2018-03-01,856.0120239257812,880.302001953125,851.9199829101562,872.2000122070312,1868519936,0.019879628136155958,870.8721669514974,36.302125305363425
2018-03-02,871.7639770507812,876.3779907226562,852.4219970703125,856.85302734375,1894419968,-0.017595717322276716,865.2831675211588,32.33883080287033
2018-03-03,856.7109985351562,868.4539794921875,855.2069702148438,857.2249755859375,1699369984,0.0004340863955869523,858.0631663004557,20.8197684457327
2018-03-04,856.1859741210938,867.9500122070312,840.280029296875,866.677978515625,1697939968,0.01102744693506641,855.6720835367838,17.533929874721977
2018-03-05,866.8460083007812,869.9199829101562,853.52001953125,853.6840209960938,1898489984,-0.014992832218705066,855.9815012613932,17.456769791917047
2018-03-06,853.8170166015625,853.8170166015625,809.9310302734375,816.9509887695312,1943069952,-0.04302883891829412,856.3236694335938,16.55114007422849
2018-03-07,816.27099609375,825.6069946289062,726.5469970703125,752.8309936523438,2175419904,-0.07848695454027577,847.0438334147135,33.88326007341179
2018-03-08,752.5700073242188,773.7670288085938,696.1690063476562,704.5960083007812,1891640064,-0.06407146591767099,835.7172495524088,53.37524777592502
2018-03-09,702.197021484375,729.156005859375,648.1069946289062,728.916015625,2233019904,0.03451624340431536,826.0594177246094,61.45406913171323
2018-03-10,730.1599731445312,748.031005859375,682.6950073242188,686.8900146484375,1532960000,-0.057655477552551515,810.8573354085287,71.52016003372492
2018-03-11,685.31201171875,735.8309936523438,668.1229858398438,723.3389892578125,1562680064,0.05306377124732298,797.9468332926432,72.22563075502919
2018-03-12,724.406005859375,742.5139770507812,683.2680053710938,699.8309936523438,1764999936,-0.03249927897511695,784.999501546224,74.90555788841846
2018-03-13,698.1530151367188,713.7349853515625,682.3499755859375,690.8270263671875,1425959936,-0.012865916723930004,769.8850860595703,74.0039605722245
2018-03-14,691.218994140625,702.7839965820312,594.0999755859375,614.291015625,1810560000,-0.11078896427179907,749.6715850830078,80.89584350855321
2018-03-15,614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,1770460032,-0.004862515380726684,729.1781717936198,82.30961776425927
2018-03-16,611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,1417350016,-0.015766296694008974,707.0938415527344,77.4738350890169
2018-03-17,601.677978515625,609.1510009765625,549.0960083007812,552.7789916992188,1267810048,-0.08125275926545106,682.0184224446615,74.34759812231614
2018-03-18,551.6400146484375,551.6400146484375,460.0880126953125,538.6439819335938,2685499904,-0.025570815783310774,658.826171875,71.79395119566799
2018-03-19,546.6259765625,558.0999755859375,519.1229858398438,556.7260131835938,2046790016,0.033569541026134075,642.4840901692709,70.76263651034306
2018-03-20,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,1833680000,0.0008064552378423961,630.1990051269531,71.78853465381059
2018-03-21,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,1781270016,0.008178771365865423,616.2670033772787,66.94842389141296
2018-03-22,562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,1523459968,-0.03921793394779349,604.0013376871744,66.31346593173953
2018-03-23,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,1596349952,-0.00015380304027901026,588.6913401285807,56.77954900252527
2018-03-24,542.572021484375,545.3820190429688,526.0800170898438,526.4390258789062,1300009984,-0.024424625935317246,574.2420094807943,47.17570561621032
2018-03-25,522.7030029296875,535.8209838867188,515.6589965820312,524.2869873046875,1151170048,-0.004087916108852063,560.3636728922526,31.72776037836536
2018-03-26,524.2869873046875,526.3790283203125,470.4400024414063,489.9509887695313,1638880000,-0.0654908463619791,550.0020039876302,32.80046585891316
2018-03-27,489.5899963378906,491.4590148925781,449.9710083007813,450.1159973144531,1617939968,-0.08130403319548396,536.5696690877279,38.0056483293559
2018-03-28,450.2909851074219,466.21099853515625,444.8609924316406,446.2789916992188,1514179968,-0.008524481773869885,523.6207504272461,40.21702546677425
2018-03-29,448.0750122070313,450.81298828125,385.81298828125,385.9679870605469,1970230016,-0.1351419308559344,509.71983337402344,55.243884730030096
2018-03-30,385.9049987792969,409.9289855957031,368.6329956054688,394.6449890136719,1878130048,0.022481144146713428,497.7199172973633,63.423821453351955
2018-03-31,395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,1323920000,0.004591498103849512,484.3641662597656,66.66083646160999
2018-04-01,397.2539978027344,400.5280151367188,363.8049926757813,379.6069946289063,1256930048,-0.04250147196893117,469.56683349609375,68.70586509839504
2018-04-02,379.6990051269531,395.1709899902344,377.5929870605469,386.4249877929688,1102259968,0.017960662634068703,454.9579162597656,65.90803435268188
2018-04-03,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,1363399936,0.07884587834793044,444.7238311767578,60.89715188727903
2018-04-04,416.4849853515625,417.4719848632813,375.30999755859375,380.5429992675781,1287730048,-0.08719265047673075,431.46749623616535,55.43088390237236
2018-04-05,379.9469909667969,387.7160034179688,369.8160095214844,383.2319946289063,1210680064,0.007066206359080729,419.53357696533203,48.04965501233582
2018-04-06,382.7309875488281,385.1950073242188,366.9110107421875,370.2850036621094,967105984,-0.03378369016223148,406.7000783284505,36.76982898861558
2018-04-07,370.3800048828125,393.0589904785156,369.9360046386719,385.3139953613281,951475008,0.040587632635895154,397.9803288777669,26.088077478885225
2018-04-08,385.7430114746094,402.5899963378906,385.60198974609375,400.5079956054688,948488000,0.039432775417079124,393.84632873535156,20.38191565089845
2018-04-09,400.8569946289063,429.2510070800781,390.6099853515625,398.5260009765625,1478390016,-0.004948701775379094,389.8669128417969,12.256106152221525
2018-04-10,399.4110107421875,415.8880004882813,393.8789978027344,414.2430114746094,1196000000,0.03943785464319349,392.22316487630206,14.028228024779887
2018-04-11,415.0239868164063,430.5400085449219,412.4710083007813,430.5400085449219,1439040000,0.03934163430373627,395.21441650390625,17.887647433214635
2018-04-12,430.1610107421875,493.0580139160156,417.4129943847656,492.9410095214844,2519360000,0.1449365906491631,403.25475056966144,33.42947330811302
2018-04-13,493.1600036621094,526.469970703125,482.6589965820313,492.7349853515625,2419249920,-0.0004179489349483978,412.6820831298828,41.20219258002385
2018-04-14,492.5799865722656,512.0239868164062,488.2789916992188,501.4779968261719,1519079936,0.01774384148584729,422.2698338826497,47.44950145065831
2018-04-15,502.8800048828125,531.7020263671875,502.8800048828125,531.7020263671875,1726089984,0.060269901635369605,431.8372522989909,56.90029205258708
2018-04-16,532.073974609375,534.197021484375,500.25,511.1470031738281,1758979968,-0.038658914531133126,442.7209192911784,58.66047244004598
2018-04-17,511.1449890136719,518.031005859375,502.5639953613281,502.8940124511719,1760359936,-0.016146021929917542,452.6927541097005,57.792874995717405
2018-04-18,503.3089904785156,525.0919799804688,503.0450134277344,524.7890014648438,1762940032,0.04353797911999946,465.5680872599284,54.902990071817115
2018-04-19,524.0380249023438,567.8889770507812,523.2620239257812,567.8889770507812,2256869888,0.08212819907740543,480.7826690673828,55.92914733132636
2018-04-20,567.989013671875,618.7150268554688,560.2830200195312,615.718017578125,2849469952,0.08422251964765093,498.7168375651042,62.02102064120505
2018-04-21,616.0040283203125,621.8880004882812,578.5499877929688,605.39501953125,2612460032,-0.01676578848135657,515.9559224446615,60.36892278212854
2018-04-22,606.1190185546875,640.7670288085938,593.8690185546875,621.8599853515625,2426269952,0.027197061900279706,533.2573369344076,58.28344703309572
2018-04-23,621.198974609375,646.7000122070312,621.0349731445312,642.5479736328125,2386830080,0.03326792006009871,550.9246673583984,56.41932383775224
2018-04-24,643.3980102539062,708.875,643.3980102539062,708.1580200195312,3581860096,0.10210917951507215,568.8594182332357,69.09473093383106
2018-04-25,707.06201171875,707.06201171875,600.2119750976562,615.416015625,4216140032,-0.13096230187716207,579.0828374226888,65.80499300693278
2018-04-26,618.0789794921875,663.1810302734375,604.0070190429688,662.8090209960938,2984009984,0.07700970427778464,592.527089436849,64.98381318464236
2018-04-27,662.1090087890625,684.8679809570312,647.031982421875,647.031982421875,2598129920,-0.023803294877472347,602.1379191080729,63.68568715641429
2018-04-28,644.64599609375,691.4420166015625,644.64599609375,683.677978515625,2496659968,0.056637070638428266,616.515500386556,60.680527518407025
2018-04-29,683.9119873046875,697.7559814453125,670.5130004882812,688.8809814453125,2740559872,0.007610312300805777,632.014414469401,52.17776859778152
2018-04-30,689.760986328125,694.4390258789062,666.1170043945312,669.9240112304688,2853100032,-0.027518498442315686,644.1089986165365,40.600286204279726
2018-05-01,670.4630126953125,674.4030151367188,637.5399780273438,673.6129760742188,2678960128,0.0055065422076368,652.9193318684896,33.38718449396908
2018-05-02,674.0750122070312,688.8419799804688,667.4199829101562,687.1489868164062,2822269952,0.020094640725412782,658.8719126383463,32.50773034195907
2018-05-03,686.5910034179688,784.3410034179688,686.5910034179688,779.5430297851562,4210939904,0.13445998574023377,673.3842468261719,43.48325084648646
2018-05-04,776.7750244140625,803.7459716796875,762.6320190429688,785.6240234375,3533410048,0.007800715829656912,687.03125,50.90709339009189
2018-05-05,784.5830078125,827.4550170898438,784.2369995117188,816.1199951171875,3035040000,0.03881751419241519,701.4955851236979,60.813718611111845
2018-05-06,816.0880126953125,835.0570068359375,764.8829956054688,792.3109741210938,3105570048,-0.02917343177295273,708.5083312988281,66.26002196404443
2018-05-07,793.3389892578125,795.7579956054688,710.177978515625,753.7249755859375,4316120064,-0.04870057312781695,720.0340779622396,60.361447108017714
2018-05-08,755.0089721679688,774.2490234375,728.1290283203125,752.8569946289062,2920489984,-0.001151588424354033,727.538075764974,58.157672974706145
2018-05-09,752.9019775390625,759.5289916992188,718.4719848632812,752.2750244140625,2877870080,-0.0007730156178340497,736.3083292643229,52.58166081089113
2018-05-10,752.5789794921875,766.7479858398438,726.6640014648438,727.2769775390625,2748950016,-0.033229930628722704,739.9415791829427,50.060279140932025
2018-05-11,727.0130004882812,736.9769897460938,669.8250122070312,679.5859985351562,3290080000,-0.06557471290412842,739.1669972737631,50.98552269806808
2018-05-12,679.8770141601562,691.4110107421875,644.0659790039062,686.0479736328125,2668480000,0.009508693692314107,740.5106608072916,49.175135206938414
2018-05-13,687.1749877929688,741.31201171875,675.3189697265625,733.4959716796875,2362500096,0.06916134129166629,745.5009104410807,44.59434095044363
2018-05-14,732.7329711914062,742.1699829101562,695.7919921875,730.5490112304688,3005110016,-0.004017691388911504,749.1175791422526,41.05080719195834
2018-05-15,731.1430053710938,739.052001953125,700.9949951171875,708.8709716796875,2523069952,-0.029673627939443503,743.2282409667969,41.35734099715876
2018-05-16,708.0869750976562,710.2000122070312,682.541015625,707.0499877929688,2476130048,-0.002568850974957959,736.6804046630859,40.23984898104656
2018-05-17,708.718017578125,718.8330078125,668.833984375,672.656982421875,2350619904,-0.04864296155134695,724.7251536051432,35.528367201244336
2018-05-18,672.1019897460938,695.031005859375,663.8090209960938,694.3670043945312,2305740032,0.032275026558841624,716.5631561279297,29.293606641464958
2018-05-19,695.072021484375,715.5780029296875,686.791015625,696.530029296875,2021549952,0.0031151032359750808,711.7969106038412,27.281344740187155
2018-05-20,697.9229736328125,723.7529907226562,692.6690063476562,715.3690185546875,2156910080,0.027046916091801432,708.6729125976562,24.114700480143778
2018-05-21,717.1929931640625,719.2780151367188,692.4940185546875,699.2219848632812,2005170048,-0.022571614471128876,704.2518259684244,19.886794083487274
2018-05-22,700.177978515625,700.9760131835938,644.0260009765625,647.7410278320312,2230469888,-0.07362605602470584,697.6238301595052,24.283325981485046
2018-05-23,646.6699829101562,651.635986328125,572.9520263671875,583.5850219726562,2995429888,-0.09904576536413501,689.6237487792969,40.89671014312934
2018-05-24,584.5360107421875,610.8179931640625,557.2059936523438,601.7550048828125,2791099904,0.03113510838358624,682.5993347167969,48.16068858692328
2018-05-25,602.1400146484375,617.1859741210938,575.6240234375,586.7340087890625,2110919936,-0.02496197949641521,670.3691711425781,52.49999257602098
2018-05-26,587.426025390625,606.1749877929688,583.5120239257812,587.280029296875,1694300032,0.0009306099520962618,658.4300893147787,53.843572813259854
2018-05-27,588.52001953125,590.3280029296875,562.8660278320312,572.6680297851562,1788790016,-0.024880804357017006,647.079844156901,56.53264955721636
2018-05-28,573.0449829101562,576.0490112304688,512.552001953125,516.0360107421875,2356900096,-0.09889153243671556,631.1620127360026,64.4493352727634
2018-05-29,516.1480102539062,572.2639770507812,516.1480102539062,565.3880004882812,2330820096,0.0956367166607488,622.2229309082031,65.59960293598941
2018-05-30,566.8300170898438,583.135986328125,545.4310302734375,559.5900268554688,2053970048,-0.010254857952070484,610.9915161132812,63.63301326590341
2018-05-31,558.4970092773438,585.5380249023438,557.0659790039062,577.64501953125,1985040000,0.032264679156700726,601.0844319661459,58.1206519009764
